timestamp;temp;dew_point;feels_like;pressure (hPa);humidity;wind_speed;weather_id;weather_description
1643014800;2.9;-9.85;-2.26;1024;35;7.2;801;few clouds
1643011200;2.9;-11.21;-1.61;1022;31;5.66;801;few clouds
1643007600;1.9;-11.3;-2.61;1022;33;5.14;801;few clouds
1643004000;2.9;-11.21;0.35;1022;31;2.57;801;few clouds
1643000400;4.39;-8.98;1.71;1022;34;3.09;801;few clouds
1642996800;4.64;-8.79;1.66;1021;34;3.6;801;few clouds
1642993200;4.74;-6.56;1.78;1021;41;3.6;801;few clouds
1642989600;5.06;-8.79;0.44;1022;33;7.42;800;sky is clear
1642986000;5.19;-4.86;0.81;1022;46;6.84;800;sky is clear
1642982400;4.9;-9.63;3.19;1021;31;2.06;801;few clouds
1642978800;5.83;-4.86;2.2;1022;44;5.39;800;sky is clear
1642975200;5.96;-5.29;2.5;1022;42;5.09;800;sky is clear
1642971600;5.9;-10.4;5.9;1021;27;0;801;few clouds
1642968000;5.9;-12.68;3.2;1021;22;3.6;801;few clouds
1642964400;5.9;-9.59;1.97;1022;29;6.17;801;few clouds
1642960800;5.9;-11.26;2.4;1022;25;5.14;801;few clouds
1642957200;6.9;-12.97;2.73;1022;20;7.72;801;few clouds
1642953600;6.9;-8.43;3.24;1022;30;6.17;801;few clouds
1642950000;8.9;-12.63;5.18;1022;18;8.23;801;few clouds
1642946400;8.9;-9.41;5.32;1023;24;7.72;801;few clouds
1642942800;8.9;-10.39;5.47;1024;22;7.2;801;few clouds
1642939200;7.9;-9.28;5.93;1024;26;3.09;801;few clouds
1642935600;7.9;-11.15;7.21;1024;22;1.54;800;sky is clear
1642932000;6.9;-10.95;6.07;1025;24;1.54;800;sky is clear
1642928400;5.9;-11.26;4.92;1025;25;1.54;800;sky is clear
1642924800;4.9;-7.93;2.72;1025;36;2.57;800;sky is clear
1642921200;3.9;-5.41;3.9;1024;48;0;800;sky is clear
1642917600;2.9;-7.24;0.86;1023;44;2.06;800;sky is clear
1642914000;4.9;-8.58;1.39;1022;34;4.63;800;sky is clear
1642910400;4.9;-8.58;1.98;1022;34;3.6;800;sky is clear
1642906800;4.9;-7.31;1.67;1021;38;4.12;800;sky is clear
1642903200;6.89;-2.97;2.84;1022;48;7.32;800;sky is clear
1642899600;7.03;-1.9;3.01;1022;52;7.35;800;sky is clear
1642896000;6.9;-10.49;2.89;1020;25;7.2;800;sky is clear
1642892400;7.18;1.05;3.03;1021;65;7.93;800;sky is clear
1642888800;7.04;4.18;2.69;1021;82;8.48;801;few clouds
1642885200;3.9;1.94;1.12;1020;87;3.09;802;scattered clouds
1642881600;3.9;1.94;0.44;1020;87;4.12;803;broken clouds
1642878000;3.9;-5.66;1.12;1020;47;3.09;500;light rain
1642874400;6.9;-8.05;4.73;1019;31;3.09;802;scattered clouds
1642870800;6.9;-10.95;3.44;1019;24;5.66;801;few clouds
1642867200;7.9;-6.9;4.7;1019;32;5.66;800;sky is clear
1642863600;9.9;-10.16;6.75;1018;21;7.2;800;sky is clear
1642860000;9.9;-9.13;7.06;1017;23;6.17;800;sky is clear
1642856400;9.9;-12.52;8.07;1017;17;3.6;800;sky is clear
1642852800;9.9;-12.52;6.9;1017;17;6.69;800;sky is clear
1642849200;8.9;-9.41;7.14;1017;24;3.09;800;sky is clear
1642845600;7.9;-7.65;5.36;1017;30;4.12;801;few clouds
1642842000;7.9;-5.87;4.91;1017;35;5.14;801;few clouds
1642838400;6.9;-6.01;4.13;1017;37;4.12;801;few clouds
1642834800;6.9;-6.01;4.41;1017;37;3.6;801;few clouds
1642831200;6.9;-1.55;2.73;1017;54;7.72;801;few clouds
1642827600;5.9;3.74;3.91;1016;86;2.57;803;broken clouds
1642824000;5.9;4.7;2.17;1016;92;5.66;803;broken clouds
1642820400;6.9;4.72;2.73;1016;86;7.72;803;broken clouds
1642816800;8.57;-0.4;3.97;1017;53;11.65;803;broken clouds
1642813200;9.17;0.86;4.87;1017;56;11.18;801;few clouds
1642809600;7.9;5.71;5.63;1016;86;3.6;803;broken clouds
1642806000;10.18;4.96;9.08;1017;70;11.35;801;few clouds
1642802400;10.57;5.74;9.56;1017;72;10.04;802;scattered clouds
1642798800;8.9;6.86;8.35;1016;87;1.54;803;broken clouds
1642795200;8.9;5.82;6.85;1016;81;3.6;803;broken clouds
1642791600;9.9;6.8;8.66;1016;81;2.57;803;broken clouds
1642788000;9.9;6.8;8.66;1015;81;2.57;803;broken clouds
1642784400;10.9;7.03;10.06;1015;77;1.03;803;broken clouds
1642780800;10.9;7.03;10.06;1016;77;2.06;803;broken clouds
1642777200;11.9;8;11.16;1015;77;3.09;803;broken clouds
1642773600;10.9;7.95;10.19;1015;82;3.09;803;broken clouds
1642770000;11.9;8;11.16;1016;77;4.12;803;broken clouds
1642766400;12.9;7.98;12.13;1017;72;5.14;500;light rain
1642762800;12.9;7.14;12.02;1017;68;2.57;803;broken clouds
1642759200;12.9;7.98;12.13;1017;72;6.17;500;light rain
1642755600;11.9;9.81;11.42;1017;87;0;803;broken clouds
1642752000;7.91;6.85;7.91;1017;93;0;803;broken clouds
1642748400;7.91;6.85;7.91;1017;93;0;803;broken clouds
1642744800;7.91;6.85;7.91;1017;93;1.03;803;broken clouds
1642741200;7.91;6.85;7.91;1018;93;1.03;803;broken clouds
1642737600;7.91;6.85;7.91;1018;93;1.03;803;broken clouds
1642734000;7.91;6.85;7.91;1018;93;1.03;803;broken clouds
1642730400;11.2;9.79;10.75;1019;91;6.96;500;light rain
1642726800;11.64;10.22;11.24;1019;91;7.16;500;light rain
1642723200;7.91;6.85;7.22;1020;93;1.54;803;broken clouds
1642719600;11.34;9.76;10.88;1020;90;7.53;500;light rain
1642716000;11.22;9.64;10.75;1021;90;7.44;500;light rain
1642712400;8.9;6.86;8.35;1021;87;1.54;500;light rain
1642708800;8.9;6.86;7.47;1022;87;2.57;500;light rain
1642705200;9.9;6.8;7.82;1022;81;4.12;500;light rain
1642701600;9.9;6.06;8.34;1023;77;3.09;501;moderate rain
1642698000;10.9;6.06;9.93;1023;72;6.17;803;broken clouds
1642694400;10.9;4.14;9.69;1023;63;5.14;803;broken clouds
1642690800;10.9;4.14;9.69;1023;63;3.6;300;light intensity drizzle
1642687200;11.96;5.81;10.93;1024;66;4.12;300;light intensity drizzle
1642683600;12.11;5.96;11.1;1024;66;3.6;300;light intensity drizzle
1642680000;12.18;6.88;11.28;1026;70;6.17;803;broken clouds
1642676400;11.91;6.41;10.96;1026;69;5.66;803;broken clouds
1642672800;11.9;5.97;10.9;1026;67;4.12;803;broken clouds
1642669200;11.9;5.97;10.9;1026;67;4.12;803;broken clouds
1642665600;9.9;4.89;8.34;1026;71;3.09;803;broken clouds
1642662000;7.9;3.94;7.21;1026;76;1.54;803;broken clouds
1642658400;7.9;2.97;7.9;1026;71;0;803;broken clouds
1642654800;7.9;2.97;7.9;1027;71;0;803;broken clouds
1642651200;4.91;2.77;4.91;1027;86;1.03;803;broken clouds
1642647600;3.91;2.73;3.91;1027;92;0;803;broken clouds
1642644000;10.06;5.05;8.98;1029;71;3.47;804;overcast clouds
1642640400;10.17;5.94;9.2;1029;75;3.81;803;broken clouds
1642636800;2.91;0.96;2.91;1028;87;0;802;scattered clouds
1642633200;10.25;4.4;9.08;1029;67;3.87;802;scattered clouds
1642629600;10.19;2.78;8.83;1030;60;4.16;800;sky is clear
1642626000;3.9;0.94;3.9;1028;81;0;800;sky is clear
1642622400;4.9;1.92;4.9;1028;81;1.03;800;sky is clear
1642618800;9.34;4.75;9.34;1028;73;0;800;sky is clear
1642615200;6.9;1;6.9;1028;66;0;800;sky is clear
1642611600;7.9;1.08;7.9;1028;62;0;801;few clouds
1642608000;10.9;2.22;9.48;1028;55;0;801;few clouds
1642604400;12.9;-1.59;11.19;1028;36;2.57;801;few clouds
1642600800;12.9;-0.62;11.26;1028;39;2.06;800;sky is clear
1642597200;13.9;-4.23;12.05;1028;27;2.06;801;few clouds
1642593600;10.96;-6.49;8.82;1029;27;1.54;800;sky is clear
1642590000;10.8;-6.19;8.67;1029;28;2.06;800;sky is clear
1642586400;10.66;-4.03;8.67;1029;34;1.54;800;sky is clear
1642582800;7.91;-1.17;7.91;1029;52;0;800;sky is clear
1642579200;8.55;0.76;8.55;1028;58;0;800;sky is clear
1642575600;0.91;-2.05;0.91;1028;79;0;800;sky is clear
1642572000;0.91;-1.31;-0.78;1028;84;1.54;800;sky is clear
1642568400;0.91;-2.05;0.91;1027;79;1.03;800;sky is clear
1642564800;0.91;-2.05;0.91;1027;79;0;800;sky is clear
1642561200;1.91;-2.13;1.91;1027;73;0;800;sky is clear
1642557600;10.11;-4.46;8.06;1028;34;4.39;800;sky is clear
1642554000;10.39;-3.9;8.4;1028;35;5.26;802;scattered clouds
1642550400;4.91;-2.98;4.91;1027;55;0;800;sky is clear
1642546800;10.39;-6.5;8.22;1028;28;6.51;800;sky is clear
1642543200;10.48;-4.88;8.42;1028;32;7.01;800;sky is clear
1642539600;7.9;-5.54;7.21;1027;36;1.54;800;sky is clear
1642536000;8.9;-1.84;5.96;1027;46;5.66;800;sky is clear
1642532400;9.9;-4.28;9.03;1026;35;2.06;800;sky is clear
1642528800;9.9;-3.31;7.61;1026;38;4.63;800;sky is clear
1642525200;11.9;-3.41;10.01;1025;33;5.66;800;sky is clear
1642521600;12.9;-4.16;11;1025;29;4.12;800;sky is clear
1642518000;13.9;-5.61;11.97;1024;24;5.14;800;sky is clear
1642514400;15.9;-9.52;13.94;1024;15;5.66;800;sky is clear
1642510800;13.1;1.75;11.67;1025;46;8.33;800;sky is clear
1642507200;12.71;0.78;11.19;1025;44;8.23;800;sky is clear
1642503600;11.96;0.41;10.39;1025;45;7.9;800;sky is clear
1642500000;11.11;2.67;9.74;1026;56;7.52;800;sky is clear
1642496400;10.05;-1.18;8.29;1024;45;3.6;800;sky is clear
1642492800;9.31;4.53;7.96;1023;72;2.57;800;sky is clear
1642489200;8.48;6.11;8.48;1023;85;0;801;few clouds
1642485600;8.81;6.43;8.81;1022;85;0;801;few clouds
1642482000;9.21;7.66;9.21;1022;90;0;801;few clouds
1642478400;10;7.94;10;1021;87;0;802;scattered clouds
1642474800;10.2;8.96;9.68;1021;92;1.54;802;scattered clouds
1642471200;10.91;9;10.35;1023;88;8.38;800;sky is clear
1642467600;11.61;9;11.02;1022;84;8.16;800;sky is clear
1642464000;11.61;9.69;11.12;1021;88;3.09;802;scattered clouds
1642460400;12.19;10.6;11.81;1022;90;8.31;800;sky is clear
1642456800;12.14;10.88;11.81;1022;92;8.46;500;light rain
1642453200;11.97;9.35;11.42;1021;84;1.54;802;scattered clouds
1642449600;10.9;8.82;10.32;1021;87;5.66;802;scattered clouds
1642446000;10.9;7.95;10.19;1021;82;3.6;803;broken clouds
1642442400;10.9;8.82;10.32;1020;87;3.09;803;broken clouds
1642438800;11.9;8;11.16;1020;77;2.06;803;broken clouds
1642435200;13.39;9.25;12.77;1020;76;3.6;803;broken clouds
1642431600;14.9;6.21;13.91;1020;56;4.12;803;broken clouds
1642428000;15.9;8.15;15.11;1020;60;3.09;803;broken clouds
1642424400;13.9;9.94;13.36;1021;77;0;803;broken clouds
1642420800;12.91;7.79;12.11;1023;71;4.12;803;broken clouds
1642417200;12.9;8.78;12.23;1023;76;2.06;803;broken clouds
1642413600;12.9;8.78;12.23;1023;76;2.57;803;broken clouds
1642410000;13.9;8.1;13.12;1023;68;2.06;802;scattered clouds
1642406400;11.9;7.81;11.13;1023;76;2.57;802;scattered clouds
1642402800;8.91;5.83;8.91;1023;81;0;802;scattered clouds
1642399200;7.91;6.85;7.91;1024;93;0;803;broken clouds
1642395600;7.91;5.88;7.91;1024;87;0;803;broken clouds
1642392000;7.91;5.88;7.91;1024;87;1.03;803;broken clouds
1642388400;7.91;5.88;7.91;1024;87;1.03;802;scattered clouds
1642384800;12.52;9.53;11.97;1025;82;3.74;803;broken clouds
1642381200;12.6;9.25;12;1025;80;3.97;802;scattered clouds
1642377600;5.91;3.92;5.91;1025;87;1.03;802;scattered clouds
1642374000;11.86;7.96;11.11;1026;77;4.74;802;scattered clouds
1642370400;12.9;9.16;12.28;1025;78;5.29;802;scattered clouds
1642366800;5.91;2.9;5.91;1026;81;1.03;801;few clouds
1642363200;6.91;2.98;6.91;1026;76;1.03;801;few clouds
1642359600;7.9;2.97;7.9;1025;71;0;802;scattered clouds
1642356000;7.9;2.97;7.9;1025;71;0;802;scattered clouds
1642352400;9.9;4.89;9.9;1025;71;0;802;scattered clouds
1642348800;11.9;4.86;10.76;1024;62;0;800;sky is clear
1642345200;13.62;6.72;12.68;1024;63;1.54;802;scattered clouds
1642341600;13.88;6.96;12.97;1024;63;2.57;800;sky is clear
1642338000;13.73;7.05;12.83;1024;64;2.57;800;sky is clear
1642334400;13.67;7.88;12.87;1025;68;3.09;800;sky is clear
1642330800;13.44;8.7;12.75;1025;73;1.54;800;sky is clear
1642327200;13.02;9.28;12.41;1025;78;1.54;800;sky is clear
1642323600;11.29;6.63;10.38;1024;73;0;800;sky is clear
1642320000;11.24;4.91;10.12;1025;65;4.75;800;sky is clear
1642316400;8.85;7.14;8.85;1022;89;0;800;sky is clear
1642312800;9.06;7.35;9.06;1022;89;0;800;sky is clear
1642309200;9.24;8.48;9.24;1022;95;0;800;sky is clear
1642305600;9.59;8.83;9.59;1021;95;0;800;sky is clear
1642302000;9.84;7.78;9.84;1021;87;0;800;sky is clear
1642298400;11.33;5.21;10.24;1023;66;6.35;800;sky is clear
1642294800;11.79;5.43;10.72;1021;65;6.19;800;sky is clear
1642291200;10.87;9.94;10.47;1020;94;0;800;sky is clear
1642287600;12.33;5.5;11.26;1021;63;4.68;800;sky is clear
1642284000;12.3;5;11.18;1021;61;4.06;800;sky is clear
1642280400;11.64;9.55;11.13;1020;87;0;800;sky is clear
1642276800;11.77;9.51;11.25;1018;86;0;800;sky is clear
1642273200;13.6;3.1;12.3;1020;49;2.05;800;sky is clear
1642269600;12.9;10.62;12.49;1017;86;0;800;sky is clear
1642266000;13.33;10.14;12.83;1017;81;0;800;sky is clear
1642262400;14.22;10.05;13.68;1017;76;0;800;sky is clear
1642258800;14.75;8.69;14.03;1016;67;3.09;800;sky is clear
1642255200;14.82;5.88;13.79;1016;55;1.54;800;sky is clear
1642251600;14.89;6.71;13.95;1016;58;2.06;800;sky is clear
1642248000;14.51;6.35;13.53;1016;58;2.06;800;sky is clear
1642244400;14.01;5.89;12.98;1017;58;1.54;800;sky is clear
1642240800;13.33;7.34;12.47;1017;67;1.03;800;sky is clear
1642237200;10.5;6.45;9.59;1017;76;0;800;sky is clear
1642233600;9.01;7.94;9.01;1017;93;0;800;sky is clear
1642230000;7.82;6.76;7.82;1017;93;0;800;sky is clear
1642226400;7.82;6.76;7.82;1016;93;0;800;sky is clear
1642222800;8.08;5.88;8.08;1016;86;0;800;sky is clear
1642219200;8.45;6.41;8.45;1017;87;0;800;sky is clear
1642215600;8.56;6.52;8.56;1017;87;0;800;sky is clear
1642212000;10.4;4.54;9.25;1018;67;7.38;800;sky is clear
1642208400;10.97;4.65;9.82;1018;65;8.21;800;sky is clear
1642204800;9.54;6.27;9.54;1018;80;0;800;sky is clear
1642201200;11.12;4.35;9.93;1019;63;7.36;800;sky is clear
1642197600;11.11;4.11;9.9;1020;62;6.94;800;sky is clear
1642194000;11.26;2.3;9.85;1021;54;7.05;800;sky is clear
1642190400;10.07;6.23;9.14;1020;77;0;800;sky is clear
1642186800;10.26;6.6;9.38;1021;78;0;800;sky is clear
1642183200;10.42;5.6;9.4;1021;72;0;800;sky is clear
1642179600;10.59;4.73;9.45;1021;67;0;800;sky is clear
1642176000;11.91;2.91;10.57;1021;54;0;800;sky is clear
1642172400;12.15;1.48;10.67;1021;48;0;800;sky is clear
1642168800;11.72;-0.1;10.1;1022;44;2.06;800;sky is clear
1642165200;11.21;0.03;9.59;1023;46;2.06;800;sky is clear
1642161600;10.77;1.85;9.31;1024;54;2.06;800;sky is clear
1642158000;10.33;1.94;8.88;1025;56;0;800;sky is clear
1642154400;9.73;3.03;9.73;1025;63;0;800;sky is clear
1642150800;8.02;4.6;8.02;1025;79;0;800;sky is clear
1642147200;7.38;5.2;7.38;1025;86;0;800;sky is clear
1642143600;6.49;3.47;6.49;1026;81;0;800;sky is clear
1642140000;6.58;3.56;6.58;1026;81;0;800;sky is clear
1642136400;6.23;4.87;6.23;1026;91;0;801;few clouds
1642132800;6.1;4.74;6.1;1026;91;0;801;few clouds
1642129200;6.14;3.81;6.14;1027;85;0;801;few clouds
1642125600;7.21;3.45;4.87;1028;77;3.47;800;sky is clear
1642122000;7.52;-1.73;5.06;1028;51;3.8;800;sky is clear
1642118400;6.73;3.7;6.73;1028;81;0;801;few clouds
1642114800;7.79;5.43;5.85;1028;85;3.01;800;sky is clear
1642111200;8.13;5.76;6.12;1028;85;3.23;800;sky is clear
1642107600;8.47;6.43;8.47;1028;87;0;801;few clouds
1642104000;8.61;5.54;8.61;1028;81;0;801;few clouds
1642100400;9.13;6.05;9.13;1027;81;0;801;few clouds
1642096800;9.15;4.96;9.15;1027;75;0;801;few clouds
1642093200;9.33;3.52;9.33;1026;67;0;801;few clouds
1642089600;10.43;-0.6;8.73;1025;46;2.06;801;few clouds
1642086000;10.14;3.2;8.83;1027;62;3.3;800;sky is clear
1642082400;10.34;-3.61;8.37;1026;36;1.54;801;few clouds
1642078800;9.7;-0.93;7.84;1027;47;3.57;801;few clouds
1642075200;9.27;2.82;7.3;1027;64;3.61;801;few clouds
1642071600;9.43;-4;8.1;1026;37;2.57;801;few clouds
1642068000;9.09;-0.93;7.36;1026;49;3.09;802;scattered clouds
1642064400;8.26;0.01;6.71;1026;56;2.57;802;scattered clouds
1642060800;7.91;-3.72;6.7;1025;42;2.06;802;scattered clouds
1642057200;6.84;-2.05;5.03;1025;52;2.57;802;scattered clouds
1642053600;6.89;-1.34;6.89;1024;55;1.03;802;scattered clouds
1642050000;7.27;-1.03;7.27;1023;55;1.03;802;scattered clouds
1642046400;7.76;-1.07;6.12;1023;53;2.57;802;scattered clouds
1642042800;7.95;-1.14;6.34;1023;52;2.57;802;scattered clouds
1642039200;8.16;-1.68;4.87;1023;49;6.1;800;sky is clear
1642035600;8.66;-0.56;5.29;1023;52;6.77;800;sky is clear
1642032000;8.95;-1.04;7.2;1022;49;3.09;802;scattered clouds
1642028400;9.31;-1;5.96;1022;48;7.32;803;broken clouds
1642024800;9.68;0.83;6.78;1022;54;6.18;803;broken clouds
1642021200;9.99;0.86;7.94;1021;53;4.12;802;scattered clouds
1642017600;10.4;0.43;8.8;1020;50;4.63;802;scattered clouds
1642014000;10.78;1.06;9.25;1020;51;3.09;802;scattered clouds
1642010400;10.97;2.03;9.53;1019;54;4.12;802;scattered clouds
1642006800;11.41;1.91;9.96;1019;52;5.66;802;scattered clouds
1642003200;11.89;0.65;10.34;1018;46;3.6;802;scattered clouds
1641999600;12.15;2.6;10.78;1017;52;4.12;802;scattered clouds
1641996000;11.78;2.25;10.37;1016;52;4.12;802;scattered clouds
1641992400;11.63;2.12;10.21;1016;52;4.12;802;scattered clouds
1641988800;11;3.78;9.75;1016;61;4.47;804;overcast clouds
1641985200;10.91;1.45;9.41;1015;52;4.12;802;scattered clouds
1641981600;10.66;1.22;9.14;1015;52;4.63;802;scattered clouds
1641978000;10.94;0.65;9.37;1013;49;5.14;802;scattered clouds
1641974400;10.53;1.1;9;1013;52;3.6;802;scattered clouds
1641970800;10.36;0.4;8.76;1011;50;5.14;802;scattered clouds
1641967200;10.45;0.48;8.86;1011;50;2.57;802;scattered clouds
1641963600;10.54;0.28;8.93;1010;49;1.54;801;few clouds
1641960000;10.83;1.37;9.33;1010;52;4.12;801;few clouds
1641956400;10.92;1.72;9.45;1009;53;3.6;801;few clouds
1641952800;10.79;4.92;9.67;1010;67;5.39;804;overcast clouds
1641949200;10.94;4.4;9.76;1010;64;5.46;804;overcast clouds
1641945600;11.55;0.04;9.94;1007;45;5.66;801;few clouds
1641942000;11.57;5.22;10.48;1009;65;5.46;804;overcast clouds
1641938400;11.81;5.45;10.74;1008;65;5.47;804;overcast clouds
1641934800;11.97;1.02;10.45;1006;47;1.54;802;scattered clouds
1641931200;12.13;1.17;10.63;1005;47;1.54;802;scattered clouds
1641927600;12.42;1.43;10.94;1005;47;1.03;802;scattered clouds
1641924000;12.82;0.24;11.25;1004;42;3.6;802;scattered clouds
1641920400;13.24;0.62;11.72;1003;42;5.14;802;scattered clouds
1641916800;13.49;1.17;12.02;1003;43;2.57;802;scattered clouds
1641913200;13.48;1.16;12.01;1002;43;5.14;802;scattered clouds
1641909600;13.36;-0.26;11.77;1001;39;6.17;802;scattered clouds
1641906000;13.36;2.29;11.98;1001;47;3.6;803;broken clouds
1641902400;13.17;2.41;11.8;1001;48;4.12;803;broken clouds
1641898800;12.97;3.89;11.73;1000;54;3.6;803;broken clouds
1641895200;12.59;4.05;11.37;1000;56;4.12;802;scattered clouds
1641891600;12.38;6.43;11.42;999;67;1.54;802;scattered clouds
1641888000;11.7;7.62;10.91;998;76;1.54;802;scattered clouds
1641884400;11.49;5.8;10.47;998;68;0;802;scattered clouds
1641880800;11.38;5.48;10.32;997;67;0;803;broken clouds
1641877200;11.17;6.11;10.2;997;71;4.12;803;broken clouds
1641873600;10.89;7.76;10.15;996;81;2.06;803;broken clouds
1641870000;11.18;8.76;10.57;996;85;3.6;803;broken clouds
1641866400;11.29;7.41;10.49;997;77;7.02;804;overcast clouds
1641862800;11.37;7.68;10.6;997;78;6.8;500;light rain
1641859200;11.07;8.12;10.37;996;82;2.57;802;scattered clouds
1641855600;11.46;9.88;11.01;996;90;6.32;804;overcast clouds
1641852000;11.34;9.76;10.88;997;90;6.36;500;light rain
1641848400;11.06;9.15;10.52;996;88;2.57;802;scattered clouds
1641844800;10.83;8.92;10.27;996;88;2.06;802;scattered clouds
1641841200;10.65;8.75;10.07;996;88;2.06;802;scattered clouds
1641837600;10.52;8.62;9.93;996;88;0;802;scattered clouds
1641834000;10.46;9.38;9.99;995;93;0;802;scattered clouds
1641830400;10.79;8.88;10.22;995;88;0;802;scattered clouds
1641826800;10.78;8.01;10.08;995;83;0;803;broken clouds
1641823200;10.44;7.68;9.71;995;83;0;803;broken clouds
1641819600;10.25;8.35;9.63;995;88;4.63;500;light rain
1641816000;10.21;8.31;9.58;995;88;6.17;501;moderate rain
1641812400;10.25;8.35;9.63;995;88;8.23;501;moderate rain
1641808800;10.33;8.43;9.72;995;88;6.17;500;light rain
1641805200;9.76;7.87;7.65;995;88;4.12;500;light rain
1641801600;9.95;8.06;7.47;995;88;5.14;500;light rain
1641798000;9.87;7.98;6.72;996;88;7.2;500;light rain
1641794400;9.97;8.08;7.32;996;88;5.66;500;light rain
1641790800;10.14;9.06;9.64;996;93;7.2;500;light rain
1641787200;10.13;9.05;9.63;996;93;6.69;500;light rain
1641783600;10.18;9.1;9.68;996;93;6.69;500;light rain
1641780000;10.34;8.77;9.78;997;90;5.31;501;moderate rain
1641776400;10.59;8.85;10.03;998;89;5.15;501;moderate rain
1641772800;10.16;8.1;9.5;998;87;1.03;803;broken clouds
1641769200;11.33;5.21;10.24;999;66;5.28;804;overcast clouds
1641765600;11.25;4.24;10.05;1000;62;3.62;804;overcast clouds
1641762000;10.99;9.08;10.44;1000;88;1.03;803;broken clouds
1641758400;11.29;8.51;10.64;1001;83;2.06;803;broken clouds
1641754800;11.4;8.62;10.76;1001;83;2.06;803;broken clouds
1641751200;11.43;8.65;10.8;1001;83;2.57;803;broken clouds
1641747600;11.6;8.09;10.88;1001;79;2.57;803;broken clouds
1641744000;11.88;9.27;11.32;1001;84;3.09;803;broken clouds
1641740400;11.97;7.88;11.21;1002;76;5.14;803;broken clouds
1641736800;12.02;7.93;11.26;1002;76;5.66;803;broken clouds
1641733200;12.22;8.12;11.48;1002;76;6.69;803;broken clouds
1641729600;12.71;8.59;12.02;1002;76;6.17;803;broken clouds
1641726000;12.86;8.74;12.19;1002;76;4.63;803;broken clouds
1641722400;12.68;9.14;12.07;1003;79;4.12;803;broken clouds
1641718800;12.3;9.68;11.78;1003;84;3.09;803;broken clouds
1641715200;11.98;10.06;11.53;1003;88;3.09;803;broken clouds
1641711600;11.57;9.65;11.08;1003;88;3.09;803;broken clouds
1641708000;12.37;9.75;11.86;1003;84;2.06;802;scattered clouds
1641704400;11.6;9.68;11.11;1004;88;2.57;803;broken clouds
1641700800;11.24;10.31;10.87;1004;94;0;803;broken clouds
1641697200;11.82;11.2;11.56;1005;96;5.02;803;broken clouds
1641693600;12.24;11.46;12;1005;95;4.59;804;overcast clouds
1641690000;12.16;11.06;11.86;1005;93;4.23;803;broken clouds
1641686400;11.95;10.85;11.63;1005;93;0;802;scattered clouds
1641682800;12.52;11.58;12.28;1006;94;2.84;803;broken clouds
1641679200;12.5;11.56;12.26;1007;94;3.05;803;broken clouds
1641675600;13.11;9.55;12.54;1006;79;1.03;803;broken clouds
1641672000;13.13;9.57;12.56;1007;79;1.54;803;broken clouds
1641668400;13.44;8.29;12.69;1007;71;2.57;803;broken clouds
1641664800;13.43;8.28;12.68;1007;71;1.54;803;broken clouds
1641661200;13.46;9.12;12.82;1007;75;1.54;803;broken clouds
1641657600;13.59;9.25;12.96;1007;75;2.57;803;broken clouds
1641654000;13.59;9.25;12.96;1007;75;3.09;803;broken clouds
1641650400;13.42;10.59;12.98;1007;83;1.54;804;overcast clouds
1641646800;13.55;7.33;12.68;1007;66;3.6;803;broken clouds
1641643200;13.32;7.11;12.43;1007;66;4.63;803;broken clouds
1641639600;13.26;6.38;12.29;1008;63;5.14;803;broken clouds
1641636000;12.81;10.87;12.44;1010;88;5.81;501;moderate rain
1641632400;12.59;7.48;11.76;1009;71;3.09;803;broken clouds
1641628800;12.43;8.13;11.69;1009;75;3.09;803;broken clouds
1641625200;12.33;8.03;11.58;1009;75;2.57;803;broken clouds
1641621600;12.34;8.04;11.59;1009;75;4.63;803;broken clouds
1641618000;12.36;8.06;11.61;1009;75;4.12;803;broken clouds
1641614400;12.24;9.79;11.74;1009;85;3.6;803;broken clouds
1641610800;12.47;10.02;11.99;1010;85;5.66;804;overcast clouds
1641607200;12.41;11.95;12.24;1011;97;9.62;501;moderate rain
1641603600;12.51;11.89;12.32;1011;96;9.58;500;light rain
1641600000;12.8;9.25;12.2;1011;79;6.69;500;light rain
1641596400;12.81;12.19;12.65;1012;96;9.87;500;light rain
1641592800;12.79;12.33;12.66;1013;97;9.56;500;light rain
1641589200;12.93;10.47;12.5;1012;85;1.54;500;light rain
1641585600;13.11;10.65;12.7;1012;85;0;804;overcast clouds
1641582000;13.2;10.2;12.72;1012;82;3.09;500;light rain
1641578400;13.5;11.03;13.12;1012;85;4.63;500;light rain
1641574800;13.92;8.96;13.25;1012;72;3.09;500;light rain
1641571200;14.19;9.22;13.54;1012;72;2.57;802;scattered clouds
1641567600;14.27;8.23;13.5;1012;67;2.57;803;broken clouds
1641564000;14.47;10.49;13.98;1012;77;2.57;804;overcast clouds
1641560400;14.23;11.2;13.85;1012;82;2.57;500;light rain
1641556800;14.38;10.98;13.96;1013;80;7.72;803;broken clouds
1641553200;13.98;13.03;13.89;1013;94;1.54;500;light rain
1641549600;13.79;12.84;13.68;1013;94;1.54;500;light rain
1641546000;13.52;12.57;13.38;1013;94;4.12;500;light rain
1641542400;14.06;8.68;13.35;1013;70;2.57;500;light rain
1641538800;13.63;9.29;13.01;1013;75;0;802;scattered clouds
1641535200;13.57;10.74;13.15;1013;83;3.09;803;broken clouds
1641531600;13.37;11.6;13.09;1012;89;3.09;500;light rain
1641528000;13.87;12.92;13.77;1012;94;6.17;802;scattered clouds
1641524400;13.8;12.85;13.69;1012;94;4.12;802;scattered clouds
